생산월	line	prc	model	dr	설비수	wpd	send	capa	생산목표
26년 11월	16	KIB_32	LUMI	D1b	7	431	0	162918	107600
26년 11월	16	KIB_33	LUMI	D1b	7	443	0	161252	107600
26년 11월	16	KIB_34	MIRA	D1b	6	359	0	118470	107600
26년 11월	16	KIB_35	KANO	D1b	8	402	500	180096	107600
26년 11월	16	KIB_36	VITA	D1b	6	398	0	121788	107600
26년 11월	16	KIB_37	VITA	D1b	4	348	0	72384	107600
26년 11월	16	KIB_38	MIRA	D1b	3	326	0	49878	107600
26년 11월	16	KIB_39	TERRA	D1b	7	390	300	122850	107600
26년 11월	16	KIB_40	ELON	D1b	7	398	0	128156	107600
26년 11월	16	KIB_41	KIYO	D1b	4	338	0	73008	107600
26년 11월	16	KIB_42	KIYO	D1b	6	413	500	131334	107600
26년 11월	16	KIB_43	TERRA	D1b	4	387	0	69660	107600
26년 11월	16	KIB_44	TERRA	D1b	8	378	0	160272	107600
26년 11월	16	KIB_45	NOVA	D1b	5	422	0	120270	107600
26년 11월	16	KIB_46	KANO	D1b	3	323	0	43605	107600
26년 11월	16	KIB_47	MIRA	D1b	6	459	100	151470	107600
26년 11월	16	KIB_48	TERRA	D1b	6	329	0	108570	107600
26년 11월	16	KIB_49	VITA	D1b	4	431	500	93096	107600
26년 11월	16	KIB_50	ARIA	D1b	8	355	0	133480	107600
26년 11월	17	KIZ_01	VITA	D1z	4	454	500	103512	111800
26년 11월	17	KIZ_02	KIYO	D1z	5	381	0	95250	111800
26년 11월	17	KIZ_03	LUMI	D1z	4	355	0	63900	111800
26년 11월	17	KIZ_04	KANO	D1z	8	433	0	190520	111800
26년 11월	17	KIZ_05	VITA	D1z	6	421	0	128826	111800
26년 11월	17	KIZ_06	ELON	D1z	8	426	500	166992	111800
26년 11월	17	KIZ_07	KANO	D1z	3	417	200	58797	111800
26년 11월	17	KIZ_08	MIRA	D1z	7	403	0	126945	111800
26년 11월	17	KIZ_09	NOVA	D1z	4	460	0	93840	111800
26년 11월	17	KIZ_10	MIRA	D1z	4	417	0	71724	111800
26년 11월	17	KIZ_11	MIRA	D1z	6	335	200	88440	111800
26년 11월	17	KIZ_12	SERA	D1z	8	367	0	167352	111800
26년 11월	17	KIZ_13	MIRA	D1z	8	348	0	122496	111800
26년 11월	17	KIZ_14	VITA	D1z	8	326	200	135616	111800
26년 11월	17	KIZ_15	KIYO	D1z	8	399	100	140448	111800
26년 11월	17	KIZ_16	KIYO	D1z	3	359	0	48465	111800
26년 11월	17	KIZ_17	KANO	D1z	4	356	200	61232	111800
26년 11월	17	KIZ_18	LUMI	D1z	7	372	0	145824	111800
26년 11월	17	KIZ_19	TERRA	D1z	5	333	500	89910	111800
26년 11월	17	KIZ_20	NOVA	D1z	4	331	100	68848	111800
26년 11월	17	KIZ_21	ARIA	D1z	6	444	500	125208	111800
26년 11월	17	KIZ_22	KANO	D1z	4	348	500	59856	111800
26년 11월	17	KIZ_23	KIYO	D1z	8	320	300	148480	111800
26년 11월	17	KIZ_24	VITA	D1z	5	391	0	107525	111800
26년 11월	17	KIZ_25	MIRA	D1z	5	387	500	106425	111800
26년 11월	17	KIZ_26	KIYO	D1z	4	341	0	72292	111800
26년 11월	17	KIZ_27	SERA	D1z	6	411	0	138096	111800
26년 11월	17	KIZ_28	KANO	D1z	6	344	100	99072	111800
26년 11월	17	KIZ_29	NOVA	D1z	6	336	300	102816	111800
26년 11월	17	KIZ_30	ARIA	D1z	5	400	0	96000	111800
26년 11월	17	KIZ_31	KIYO	D1z	3	326	0	49878	111800
26년 11월	17	KIZ_32	NOVA	D1z	8	414	0	139104	111800
26년 11월	17	KIZ_33	SERA	D1z	4	390	0	73320	111800
26년 11월	17	KIZ_34	ELON	D1z	4	383	0	68940	111800
26년 11월	17	KIZ_35	ELON	D1z	4	341	200	58652	111800
26년 11월	17	KIZ_36	NOVA	D1z	6	342	0	104652	111800
26년 11월	17	KIZ_37	KIYO	D1z	6	455	0	133770	111800
26년 11월	17	KIZ_38	KIYO	D1z	5	444	300	124320	111800
26년 11월	17	KIZ_39	LUMI	D1z	8	394	100	163904	111800
26년 11월	17	KIZ_40	KANO	D1z	6	328	500	88560	111800
26년 11월	17	KIZ_41	NOVA	D1z	7	450	0	141750	111800
26년 11월	17	KIZ_42	SERA	D1z	6	383	200	105708	111800
26년 11월	17	KIZ_43	KIYO	D1z	4	425	500	71400	111800
26년 11월	17	KIZ_44	VITA	D1z	6	417	200	145116	111800
26년 11월	17	KIZ_45	LUMI	D1z	8	415	200	152720	111800
26년 11월	17	KIZ_46	MIRA	D1z	8	367	0	167352	111800
26년 11월	17	KIZ_47	ARIA	D1z	6	454	500	141648	111800
26년 11월	17	KIZ_48	VITA	D1z	6	334	200	114228	111800
26년 11월	17	KIZ_49	SERA	D1z	8	445	200	181560	111800
26년 11월	17	KIZ_50	SERA	D1z	8	386	200	145136	111800
26년 12월	16	KIZ_01	LUMI	D1z	3	376	0	50760	112000
26년 12월	16	KIZ_02	LUMI	D1z	5	406	100	107590	112000
26년 12월	16	KIZ_03	VITA	D1z	5	394	0	112290	112000
26년 12월	16	KIZ_04	ELON	D1z	4	394	0	91408	112000
26년 12월	16	KIZ_05	NOVA	D1z	7	355	500	124250	112000
26년 12월	16	KIZ_06	MIRA	D1z	8	370	500	124320	112000
26년 12월	16	KIZ_07	KIYO	D1z	7	351	500	122850	112000
26년 12월	16	KIZ_08	NOVA	D1z	3	438	0	55188	112000
26년 12월	16	KIZ_09	SERA	D1z	8	406	0	188384	112000
26년 12월	16	KIZ_10	ELON	D1z	6	443	300	151506	112000
26년 12월	16	KIZ_11	VITA	D1z	3	451	0	62238	112000
26년 12월	16	KIZ_12	ELON	D1z	7	361	100	113715	112000
26년 12월	16	KIZ_13	ELON	D1z	4	447	0	103704	112000
26년 12월	16	KIZ_14	ELON	D1z	4	421	100	79148	112000
26년 12월	16	KIZ_15	VITA	D1z	6	347	300	110346	112000
26년 12월	16	KIZ_16	ARIA	D1z	8	432	500	190080	112000
26년 12월	16	KIZ_17	VITA	D1z	8	375	200	126000	112000
26년 12월	16	KIZ_18	MIRA	D1z	7	350	0	117600	112000
26년 12월	16	KIZ_19	VITA	D1z	6	451	0	127182	112000
26년 12월	16	KIZ_20	VITA	D1z	8	387	0	130032	112000
26년 12월	16	KIZ_21	TERRA	D1z	5	410	300	88150	112000
26년 12월	16	KIZ_22	SERA	D1z	6	388	0	109416	112000
26년 12월	16	KIZ_23	VITA	D1z	8	335	500	131320	112000
26년 12월	16	KIZ_24	TERRA	D1z	5	410	100	94300	112000
26년 12월	16	KIZ_25	NOVA	D1z	3	348	0	60552	112000
26년 12월	16	KIZ_26	KANO	D1z	5	446	300	104810	112000
26년 12월	16	KIZ_27	SERA	D1z	5	363	500	94380	112000
26년 12월	16	KIZ_28	TERRA	D1z	6	384	0	103680	112000
26년 12월	16	KIZ_29	TERRA	D1z	7	439	300	175161	112000
26년 12월	16	KIZ_30	NOVA	D1z	3	368	500	58512	112000
26년 12월	16	KIZ_31	SERA	D1z	3	410	0	60270	112000
26년 12월	16	KIZ_32	TERRA	D1z	6	444	0	141192	112000
26년 12월	16	KIZ_33	MIRA	D1z	3	395	0	54510	112000
26년 12월	16	KIZ_34	TERRA	D1z	4	335	200	76380	112000
26년 12월	16	KIZ_35	LUMI	D1z	5	434	500	125860	112000
26년 12월	16	KIZ_36	KIYO	D1z	7	392	0	148176	112000
26년 12월	16	KIZ_37	TERRA	D1z	7	442	0	145418	112000
26년 12월	16	KIZ_38	MIRA	D1z	5	431	300	90510	112000
26년 12월	16	KIZ_39	KIYO	D1z	5	441	0	114660	112000
26년 12월	16	KIZ_40	ELON	D1z	8	430	0	182320	112000
26년 12월	16	KIZ_41	KANO	D1z	8	388	100	161408	112000
26년 12월	16	KIZ_42	VITA	D1z	8	402	100	173664	112000
26년 12월	16	KIZ_43	KANO	D1z	5	348	0	80040	112000
26년 12월	16	KIZ_44	ARIA	D1z	7	383	100	155498	112000
26년 12월	16	KIZ_45	KIYO	D1z	7	423	0	133245	112000
26년 12월	16	KIZ_46	ELON	D1z	3	336	0	42336	112000
26년 12월	16	KIZ_47	MIRA	D1z	5	460	0	101200	112000
26년 12월	16	KIZ_48	NOVA	D1z	4	431	0	89648	112000
26년 12월	16	KIZ_49	LUMI	D1z	7	354	200	136290	112000
26년 12월	16	KIZ_50	ELON	D1z	4	427	0	93940	112000
26년 12월	16	KIB_01	LUMI	D1b	3	352	200	59136	102900
26년 12월	16	KIB_02	NOVA	D1b	5	429	0	102960	102900
26년 12월	16	KIB_03	KIYO	D1b	5	372	100	89280	102900
26년 12월	16	KIB_04	VITA	D1b	6	439	100	131700	102900
26년 12월	16	KIB_05	VITA	D1b	4	392	100	89376	102900
26년 12월	16	KIB_06	ELON	D1b	3	394	100	61464	102900
26년 12월	16	KIB_07	TERRA	D1b	3	403	0	50778	102900
26년 12월	16	KIB_08	MIRA	D1b	5	356	0	80100	102900
26년 12월	16	KIB_09	NOVA	D1b	3	349	0	57585	102900
26년 12월	16	KIB_10	LUMI	D1b	4	399	100	84588	102900
26년 12월	16	KIB_11	MIRA	D1b	8	401	0	150776	102900
26년 12월	16	KIB_12	KANO	D1b	6	403	500	130572	102900
26년 12월	16	KIB_13	ARIA	D1b	6	346	100	99648	102900
26년 12월	16	KIB_14	SERA	D1b	6	443	500	119610	102900
26년 12월	16	KIB_15	VITA	D1b	7	387	500	135450	102900
26년 12월	16	KIB_16	ARIA	D1b	4	403	300	69316	102900
26년 12월	16	KIB_17	MIRA	D1b	6	459	500	123930	102900
26년 12월	16	KIB_18	LUMI	D1b	8	436	0	163936	102900
26년 12월	16	KIB_19	MIRA	D1b	6	326	0	101712	102900
26년 12월	16	KIB_20	LUMI	D1b	4	359	100	74672	102900
26년 12월	16	KIB_21	ELON	D1b	8	340	0	122400	102900
26년 12월	16	KIB_22	VITA	D1b	3	443	300	65121	102900
26년 12월	16	KIB_23	TERRA	D1b	4	356	0	75472	102900
26년 12월	16	KIB_24	TERRA	D1b	3	442	0	74256	102900
26년 12월	16	KIB_25	KIYO	D1b	6	450	0	118800	102900
26년 12월	16	KIB_26	TERRA	D1b	5	436	100	115540	102900
26년 12월	16	KIB_27	KANO	D1b	6	384	200	108288	102900
26년 12월	16	KIB_28	TERRA	D1b	6	405	0	138510	102900
26년 12월	16	KIB_29	NOVA	D1b	5	420	0	102900	102900
26년 12월	16	KIB_30	KANO	D1b	8	434	0	187488	102900
26년 12월	16	KIB_31	KIYO	D1b	4	432	500	77760	102900
26년 12월	16	KIB_32	VITA	D1b	3	352	300	53856	102900
26년 12월	16	KIB_33	KANO	D1b	7	413	0	132986	102900
26년 12월	16	KIB_34	NOVA	D1b	3	384	0	50688	102900
26년 12월	16	KIB_35	SERA	D1b	5	433	0	112580	102900
26년 12월	16	KIB_36	ELON	D1b	7	356	0	142044	102900
26년 12월	16	KIB_37	MIRA	D1b	7	413	500	141659	102900
26년 12월	16	KIB_38	TERRA	D1b	3	440	0	56760	102900
26년 12월	16	KIB_39	MIRA	D1b	3	436	100	75864	102900
26년 12월	16	KIB_40	LUMI	D1b	6	338	100	117624	102900
26년 12월	16	KIB_41	ARIA	D1b	3	416	0	61152	102900
26년 12월	16	KIB_42	KIYO	D1b	7	427	0	167384	102900
26년 12월	16	KIB_43	VITA	D1b	8	328	500	131200	102900
26년 12월	16	KIB_44	ARIA	D1b	6	449	500	150864	102900
26년 12월	16	KIB_45	NOVA	D1b	8	320	0	133120	102900
26년 12월	16	KIB_46	ELON	D1b	6	343	0	104958	102900
26년 12월	16	KIB_47	LUMI	D1b	3	336	0	55440	102900
26년 12월	16	KIB_48	MIRA	D1b	5	398	0	113430	102900
26년 12월	16	KIB_49	MIRA	D1b	4	402	0	85224	102900
26년 12월	16	KIB_50	LUMI	D1b	3	341	0	49104	102900
26년 12월	17	KIZ_01	LUMI	D1z	8	392	0	137984	113600
26년 12월	17	KIZ_02	ELON	D1z	6	334	0	100200	113600
26년 12월	17	KIZ_03	SERA	D1z	6	444	0	119880	113600
26년 12월	17	KIZ_04	TERRA	D1z	5	328	500	80360	113600
26년 12월	17	KIZ_05	SERA	D1z	6	436	200	143880	113600
26년 12월	17	KIZ_06	ELON	D1z	6	343	100	98784	113600
26년 12월	17	KIZ_07	SERA	D1z	3	355	500	55380	113600
26년 12월	17	KIZ_08	VITA	D1z	5	431	0	124990	113600
26년 12월	17	KIZ_09	TERRA	D1z	7	331	500	129752	113600
26년 12월	17	KIZ_10	SERA	D1z	8	443	100	191376	113600
26년 12월	17	KIZ_11	KIYO	D1z	6	399	200	100548	113600
26년 12월	17	KIZ_12	ELON	D1z	6	369	0	104058	113600
26년 12월	17	KIZ_13	VITA	D1z	4	322	0	63112	113600
26년 12월	17	KIZ_14	NOVA	D1z	4	403	0	85436	113600
26년 12월	17	KIZ_15	MIRA	D1z	8	416	0	163072	113600
26년 12월	17	KIZ_16	KIYO	D1z	6	447	0	142146	113600
26년 12월	17	KIZ_17	ARIA	D1z	4	438	0	77088	113600
26년 12월	17	KIZ_18	KANO	D1z	3	365	100	62415	113600
26년 12월	17	KIZ_19	KANO	D1z	6	376	0	108288	113600
26년 12월	17	KIZ_20	ELON	D1z	3	432	0	75168	113600
26년 12월	17	KIZ_21	ELON	D1z	4	379	300	81864	113600
26년 12월	17	KIZ_22	MIRA	D1z	7	386	500	151312	113600
26년 12월	17	KIZ_23	NOVA	D1z	8	408	200	146880	113600
26년 12월	17	KIZ_24	ELON	D1z	3	425	0	65025	113600
26년 12월	17	KIZ_25	ELON	D1z	7	363	500	106722	113600
26년 12월	17	KIZ_26	SERA	D1z	3	407	200	69597	113600
26년 12월	17	KIZ_27	VITA	D1z	4	415	0	81340	113600
26년 12월	17	KIZ_28	ELON	D1z	6	433	500	114312	113600
26년 12월	17	KIZ_29	VITA	D1z	3	447	300	73755	113600
26년 12월	17	KIZ_30	KANO	D1z	4	375	300	73500	113600
26년 12월	17	KIZ_31	ELON	D1z	3	325	300	48750	113600
26년 12월	17	KIZ_32	ELON	D1z	7	328	0	130872	113600
26년 12월	17	KIZ_33	LUMI	D1z	7	422	100	141792	113600
26년 12월	17	KIZ_34	NOVA	D1z	5	399	0	87780	113600
26년 12월	17	KIZ_35	KIYO	D1z	7	392	200	128968	113600
26년 12월	17	KIZ_36	SERA	D1z	6	385	100	117810	113600
26년 12월	17	KIZ_37	VITA	D1z	3	395	0	53325	113600
26년 12월	17	KIZ_38	VITA	D1z	8	321	0	146376	113600
26년 12월	17	KIZ_39	SERA	D1z	7	450	0	157500	113600
26년 12월	17	KIZ_40	VITA	D1z	4	437	100	76912	113600
26년 12월	17	KIZ_41	TERRA	D1z	3	357	100	46053	113600
26년 12월	17	KIZ_42	ARIA	D1z	8	340	500	130560	113600
26년 12월	17	KIZ_43	KIYO	D1z	8	454	500	210656	113600
26년 12월	17	KIZ_44	KANO	D1z	7	394	0	137900	113600
26년 12월	17	KIZ_45	ARIA	D1z	3	407	0	67155	113600
26년 12월	17	KIZ_46	NOVA	D1z	7	348	0	141288	113600
26년 12월	17	KIZ_47	VITA	D1z	3	440	0	69960	113600
26년 12월	17	KIZ_48	LUMI	D1z	8	349	300	117264	113600
26년 12월	17	KIZ_49	ELON	D1z	5	411	0	104805	113600
26년 12월	17	KIZ_50	ARIA	D1z	7	324	0	127008	113600
